sample_id,file_size_kb,entropy,num_sections,has_digital_signature,suspicious_imports,tls_callbacks_count,debug_size,shadow_copies_deleted,registry_run_modified,file_rename_rate_per_sec,file_modification_entropy_avg,suspicious_extension_changed,cpu_spike_ratio,memory_consumption_mb,network_c2_connections,label,family
BENIGN_01853,1687.66,5.2809,4,1,0,0,84,0,0,0.24,4.2004,0,0.05,100.7,1,0,Benign
MALWARE_02370,437.33,7.6373,2,0,2,0,28,1,1,43.71,7.7062,19,1.0,8.0,2,1,REvil
BENIGN_02106,2027.82,4.2165,5,1,0,0,84,0,0,0.09,3.5055,0,0.2076,131.45,0,0,Benign
BENIGN_00134,1402.6,4.9519,4,1,1,0,84,0,0,0.17,4.5461,0,0.05,137.43,0,0,Benign
BENIGN_00929,1077.11,6.3218,4,1,0,0,112,0,0,0.1,3.7553,0,0.2146,199.02,0,0,Benign
BENIGN_00824,2234.35,5.9269,5,1,0,0,56,0,0,0.08,4.1246,0,0.1353,136.85,1,0,Benign
MALWARE_02044,898.32,7.99,5,0,3,0,0,1,1,36.95,7.87,18,0.8814,103.37,2,1,Ryuk
BENIGN_01532,500.16,6.2831,5,1,0,0,56,0,0,0.08,2.5461,0,0.05,95.96,1,0,Benign
BENIGN_01215,1433.0,5.9114,5,1,0,0,56,0,0,0.29,5.0156,0,0.0684,128.03,0,0,Benign
BENIGN_00505,2076.8,4.3639,4,1,0,0,0,0,0,0.04,3.6559,0,0.2758,74.95,0,0,Benign
MALWARE_01786,384.43,7.5304,7,0,6,1,0,1,1,34.09,7.4884,15,0.8598,45.83,1,1,REvil
BENIGN_01997,1810.55,2.7293,3,1,2,0,0,0,1,0.06,4.155,0,0.1494,90.8,0,0,Benign
MALWARE_00573,747.53,7.383,9,0,3,0,0,1,0,51.78,7.99,22,0.7387,68.51,1,1,Maze
BENIGN_01959,3244.65,4.8381,3,1,1,0,0,0,0,0.04,4.5098,0,0.2266,162.61,0,0,Benign
BENIGN_01385,363.6,4.4588,5,1,0,0,0,0,0,0.59,4.0064,0,0.2066,183.36,0,0,Benign
BENIGN_00895,1594.77,3.8945,5,1,0,0,0,0,0,0.04,5.2869,0,0.1963,15.0,0,0,Benign
BENIGN_00456,211.06,3.8402,5,1,1,0,56,0,0,0.02,4.6194,0,0.0987,152.95,0,0,Benign
MALWARE_02380,511.71,7.3523,7,0,4,1,0,1,1,40.37,7.6513,18,0.7194,30.29,1,1,REvil
MALWARE_01210,479.4,7.7942,5,0,7,0,0,1,1,32.54,7.5571,22,0.7167,29.62,1,1,Cerber
MALWARE_02119,285.21,7.1253,7,0,4,1,28,1,1,15.32,7.64,16,0.7585,38.08,1,1,Cerber
MALWARE_01769,263.74,7.343,5,0,3,0,28,1,1,51.35,7.8371,15,0.8797,38.2,3,1,REvil
MALWARE_01023,535.9,7.951,5,0,4,1,28,1,1,38.74,7.7115,26,0.7349,24.52,2,1,LockBit
MALWARE_01635,764.31,7.338,5,0,7,2,0,0,0,61.53,7.7977,13,0.8697,91.73,2,1,WannaCry
MALWARE_01103,98.38,7.3817,5,0,7,0,0,1,1,35.6,7.8816,19,0.8925,50.91,3,1,REvil
BENIGN_00714,1969.68,4.3743,5,1,0,0,0,0,0,0.01,3.9669,0,0.2322,88.46,0,0,Benign
MALWARE_01687,969.27,7.7145,5,0,2,0,0,1,0,48.76,7.7738,17,0.9203,23.23,1,1,Maze
BENIGN_02215,2666.83,5.6705,5,1,0,0,56,0,0,0.12,2.2411,0,0.054,100.6,1,0,Benign
MALWARE_00424,506.81,7.6692,5,0,4,1,0,1,1,34.28,7.8197,18,0.7483,31.06,2,1,Cerber
BENIGN_01811,1463.29,6.5783,4,1,0,1,84,0,0,0.01,4.0418,0,0.1583,92.77,0,0,Benign
MALWARE_00987,274.29,7.1935,5,0,2,0,28,0,1,62.33,7.8143,10,0.9271,50.51,2,1,REvil
MALWARE_00642,261.98,7.3178,7,0,4,0,0,1,1,40.28,7.5713,17,0.8429,8.0,2,1,LockBit
BENIGN_01828,1941.72,4.0536,5,1,0,0,0,0,0,0.39,3.574,0,0.1542,100.83,0,0,Benign
BENIGN_01156,654.2,5.4779,5,1,0,0,56,0,0,0.38,3.9371,0,0.2518,116.85,0,0,Benign
BENIGN_01325,992.38,5.3161,4,0,0,0,56,0,0,0.07,3.6478,0,0.1634,142.49,0,0,Benign
MALWARE_01813,761.91,7.4333,9,0,6,1,0,1,1,57.37,7.6576,24,0.7955,75.61,3,1,Cerber
BENIGN_00511,1312.06,4.0852,4,1,1,0,84,0,0,0.22,4.9514,0,0.1629,152.21,0,0,Benign
BENIGN_01681,640.01,4.7981,5,1,0,0,112,0,0,0.07,3.8914,0,0.1213,159.91,0,0,Benign
BENIGN_00500,1541.11,4.7144,5,1,0,0,84,0,0,0.08,5.3653,0,0.1496,90.31,0,0,Benign
MALWARE_02037,1203.51,7.7117,7,0,2,1,0,0,0,34.97,7.4767,21,0.8075,57.05,3,1,LockBit
BENIGN_01857,2026.95,3.5129,4,1,0,0,0,0,0,0.37,4.8634,0,0.1174,126.55,0,0,Benign
BENIGN_01389,1226.58,4.3681,5,1,0,0,0,0,0,0.01,5.0057,0,0.1284,208.55,0,0,Benign
MALWARE_01220,315.94,7.588,5,0,6,1,0,1,0,69.34,7.6696,21,0.8263,48.47,2,1,Cerber
BENIGN_02387,2029.15,3.519,5,1,0,0,56,0,0,0.09,4.6079,0,0.216,64.78,0,0,Benign
MALWARE_00737,893.97,7.2886,9,0,3,0,0,1,1,33.43,7.99,11,0.7752,34.36,1,1,WannaCry
BENIGN_01541,1003.57,4.2,4,1,2,0,0,0,0,0.02,5.0326,0,0.05,183.72,0,0,Benign
BENIGN_01218,1221.26,4.8745,5,1,1,0,56,0,0,0.28,4.6053,0,0.365,151.96,0,0,Benign
MALWARE_00182,829.87,7.6553,2,0,4,0,0,1,0,42.07,7.858,23,0.7246,14.61,1,1,Ryuk
MALWARE_00494,490.64,7.8373,5,0,2,0,0,1,1,53.25,7.6913,27,0.9383,28.77,2,1,REvil
BENIGN_01192,1168.95,4.8915,5,1,0,0,56,0,0,0.46,4.4241,0,0.2033,153.69,1,0,Benign
BENIGN_01543,501.13,4.9655,3,0,1,0,56,0,0,0.11,4.0181,0,0.1868,37.48,0,0,Benign
MALWARE_00802,591.91,7.9251,9,0,5,0,28,1,1,53.26,7.8059,19,1.0,37.78,1,1,LockBit
MALWARE_00825,625.65,7.5327,5,0,5,1,0,1,0,12.23,7.99,11,0.7028,33.01,3,1,WannaCry
MALWARE_00040,527.08,7.3862,5,0,7,0,0,1,1,63.95,7.2606,14,0.6423,35.72,1,1,Ryuk
BENIGN_00954,904.02,5.047,4,1,0,0,56,0,0,0.0,3.9966,0,0.2517,103.65,0,0,Benign
MALWARE_01831,969.18,7.99,7,1,5,0,0,0,1,35.55,7.8613,16,0.8967,62.22,3,1,Ryuk
BENIGN_00733,1026.31,6.2168,4,1,0,0,84,0,0,0.05,4.2018,0,0.1968,131.89,0,0,Benign
BENIGN_01157,1733.07,6.8,5,1,1,0,56,0,0,0.15,4.3293,0,0.064,120.72,0,0,Benign
MALWARE_00795,968.28,7.2142,7,0,4,1,0,1,1,43.44,7.7789,22,0.8381,35.6,1,1,WannaCry
MALWARE_00483,599.72,7.3687,2,0,3,1,0,1,0,28.44,7.7813,20,0.7989,65.99,3,1,Cerber
BENIGN_02157,1775.15,3.9372,3,1,1,0,56,0,0,0.59,3.8094,0,0.1725,147.31,0,0,Benign
BENIGN_01063,1207.38,4.7427,5,1,1,0,56,0,0,0.07,4.4935,0,0.1877,100.83,0,0,Benign
MALWARE_00117,549.37,7.99,2,1,7,0,28,1,1,55.03,7.5461,20,0.9675,43.29,2,1,Ryuk
BENIGN_01168,756.12,6.1487,5,1,0,0,0,0,0,0.1,4.0658,0,0.05,181.61,0,0,Benign
MALWARE_00723,571.19,7.6348,9,0,6,0,0,1,1,35.7,7.5469,19,0.8503,39.96,2,1,Ryuk
MALWARE_01137,761.68,7.7461,5,0,3,0,0,1,1,63.52,7.4814,25,0.7757,35.68,2,1,REvil
MALWARE_00439,829.68,7.8931,7,0,5,0,0,1,1,45.72,7.53,13,0.9728,21.11,3,1,WannaCry
MALWARE_01992,723.21,7.9685,9,0,8,0,0,1,1,41.91,7.99,12,1.0,66.44,1,1,Maze
MALWARE_00641,643.35,7.1476,5,0,5,1,0,1,1,37.78,7.587,17,0.8467,41.57,1,1,REvil
BENIGN_00144,1346.54,5.1878,5,1,2,1,0,0,0,0.04,3.6922,0,0.1738,158.05,0,0,Benign
MALWARE_01078,838.34,7.9329,9,0,9,0,28,1,0,66.29,7.84,23,0.896,42.21,2,1,Ryuk
MALWARE_00283,388.38,7.5057,7,0,2,1,0,1,1,28.8,7.4464,11,0.887,58.57,1,1,Maze
BENIGN_00718,2090.56,3.1918,5,1,1,0,84,0,0,0.71,3.4056,0,0.1372,107.83,0,0,Benign
BENIGN_01820,826.61,4.5842,4,0,0,0,84,0,1,0.11,3.2172,0,0.1435,55.14,0,0,Benign
MALWARE_00003,685.46,7.7941,5,0,2,0,0,1,1,60.36,7.8359,20,0.8573,46.82,1,1,WannaCry
MALWARE_01861,243.36,7.8635,7,0,3,1,0,1,1,50.08,7.2344,20,0.8966,37.07,1,1,LockBit
MALWARE_01672,719.55,7.2621,5,0,5,1,0,1,1,35.82,7.5583,19,0.8077,67.14,1,1,Cerber
BENIGN_00396,2956.44,4.5291,3,1,0,0,56,0,0,0.12,4.0967,0,0.2317,165.95,0,0,Benign
MALWARE_02337,588.77,7.9005,7,0,10,0,0,0,1,40.16,7.9554,12,0.9398,27.86,1,1,Cerber
MALWARE_01993,268.33,7.2334,7,0,1,0,0,0,1,10.86,7.7914,20,0.609,52.95,3,1,Cerber
BENIGN_01366,1359.56,4.2237,5,1,1,0,56,0,0,0.18,3.8668,0,0.2322,119.16,0,0,Benign
MALWARE_02059,612.77,7.4909,7,0,3,0,0,1,1,17.44,7.7953,18,0.7603,53.68,3,1,LockBit
BENIGN_00596,1512.9,3.8044,4,1,2,0,0,0,0,0.0,4.4699,0,0.1721,222.11,0,0,Benign
MALWARE_01453,164.46,7.5944,7,0,5,0,28,1,1,36.3,7.5573,20,0.6629,9.13,1,1,Maze
MALWARE_00415,788.33,7.6893,9,0,5,0,0,0,1,56.92,7.8111,17,0.7048,39.03,3,1,Cerber
BENIGN_02327,1520.89,5.6519,5,1,0,0,0,0,0,0.42,3.9293,0,0.2379,147.9,0,0,Benign
MALWARE_01267,299.9,7.3192,9,0,4,0,0,1,1,43.95,7.699,9,0.8664,50.04,1,1,Ryuk
MALWARE_00941,851.72,7.99,7,0,4,0,28,1,1,40.9,7.7751,18,0.8345,28.34,1,1,Maze
MALWARE_01352,736.71,7.3615,5,0,5,1,0,1,0,45.94,7.6752,13,0.8271,39.35,1,1,Ryuk
MALWARE_01633,845.96,7.7278,9,0,9,1,0,1,1,47.76,7.99,22,0.8404,68.66,2,1,REvil
MALWARE_02092,1354.47,7.1858,2,0,7,0,0,1,1,56.35,7.8318,16,0.6837,51.89,2,1,WannaCry
BENIGN_02144,1622.43,5.2821,4,0,0,1,56,0,0,0.33,4.2048,0,0.2125,192.77,0,0,Benign
BENIGN_01572,2396.05,4.8199,4,1,0,0,56,0,0,0.25,4.9121,0,0.2153,132.65,0,0,Benign
MALWARE_01580,341.99,7.4603,5,0,8,1,0,1,1,32.23,7.884,18,0.7229,25.46,2,1,Maze
BENIGN_01123,2758.83,4.5596,5,1,0,1,0,0,0,0.02,3.9762,0,0.0632,112.35,0,0,Benign
MALWARE_00287,623.49,7.2962,5,0,1,0,0,1,0,47.11,7.6656,20,0.875,36.55,1,1,Maze
MALWARE_00468,547.46,7.473,9,0,3,0,0,1,1,50.96,7.8105,21,0.9197,33.36,1,1,REvil
MALWARE_00005,1244.24,7.5248,2,0,8,0,56,1,1,43.51,7.6495,18,1.0,71.05,2,1,Ryuk
MALWARE_00966,674.39,7.4484,7,0,7,1,28,1,1,39.06,7.6133,20,0.8452,58.66,1,1,WannaCry
BENIGN_00676,840.28,3.4553,5,1,0,0,0,0,0,1.52,3.9001,0,0.0979,103.67,0,0,Benign
MALWARE_00309,540.02,7.4048,5,0,0,0,0,1,1,31.27,7.7092,16,0.8299,20.16,1,1,WannaCry
MALWARE_00849,478.79,7.7702,7,0,3,0,0,1,1,28.41,7.633,17,0.7496,42.51,1,1,REvil
BENIGN_00729,791.43,4.3001,3,1,1,0,84,0,0,0.1,3.7498,0,0.05,142.92,0,0,Benign
BENIGN_00413,1723.27,5.0333,4,1,0,0,0,0,0,0.13,3.76,0,0.1252,75.77,0,0,Benign
MALWARE_00647,86.25,7.5786,7,0,3,0,28,1,1,47.28,7.7898,21,0.7476,77.47,3,1,WannaCry
BENIGN_01517,2125.01,5.7153,4,1,0,0,56,0,0,0.5,4.8619,0,0.1474,134.53,0,0,Benign
BENIGN_00826,2356.82,4.0108,4,1,0,0,0,0,0,0.11,4.5101,0,0.0592,118.03,0,0,Benign
MALWARE_00768,10.0,7.3247,9,0,8,1,0,1,1,35.99,7.6425,26,0.9401,53.65,2,1,Ryuk
MALWARE_01475,589.72,7.3999,5,0,4,1,56,1,1,50.3,7.3644,19,0.9547,44.93,1,1,Maze
BENIGN_00617,1077.6,5.8825,5,1,0,0,0,0,0,0.44,3.9184,0,0.2725,15.0,0,0,Benign
BENIGN_00115,1954.75,5.2797,4,1,0,0,56,0,0,0.74,4.8515,0,0.188,118.75,0,0,Benign
BENIGN_00418,340.68,4.1549,3,1,0,0,56,0,0,0.13,4.2454,0,0.085,105.65,0,0,Benign
MALWARE_00570,679.52,7.267,9,0,4,1,0,1,1,56.97,7.2147,22,0.8797,29.83,2,1,Ryuk
BENIGN_01626,89.75,4.0133,5,0,0,0,0,0,0,0.16,3.6286,0,0.2056,169.87,1,0,Benign
MALWARE_02451,922.08,7.8057,2,1,8,0,28,1,1,65.3,7.5809,20,0.6717,57.95,2,1,REvil
MALWARE_01686,557.3,7.8476,9,0,5,0,28,0,0,45.71,7.7293,15,0.6935,34.77,2,1,Cerber
MALWARE_00397,622.81,7.7103,7,0,3,1,28,1,1,37.8,7.3283,15,1.0,34.64,1,1,Cerber
MALWARE_02172,680.65,7.5513,7,0,4,1,0,1,1,39.9,7.5062,20,0.7228,58.19,1,1,Maze
BENIGN_02083,1901.18,5.5399,6,1,0,0,0,0,0,0.17,4.1516,0,0.1241,149.96,1,0,Benign
BENIGN_00754,314.08,5.4496,5,1,0,1,84,0,0,0.08,4.0701,0,0.05,104.48,0,0,Benign
MALWARE_00047,637.05,7.7707,5,0,3,2,0,1,1,37.43,7.99,21,0.9993,32.22,1,1,REvil
MALWARE_01470,341.75,7.5255,2,0,6,1,0,1,1,73.19,7.99,14,0.7616,60.18,2,1,REvil
MALWARE_00874,674.0,7.463,5,0,6,2,0,1,1,40.53,7.4782,18,0.902,55.31,1,1,Cerber
MALWARE_01608,626.25,7.99,7,0,2,1,0,1,1,5.0,7.4663,22,0.6529,18.2,1,1,Maze
BENIGN_02445,1890.46,4.7314,5,1,0,1,56,0,0,0.54,4.656,0,0.0645,17.98,0,0,Benign
MALWARE_01881,696.78,7.1155,9,1,5,0,0,0,1,46.76,7.8604,12,0.9405,76.61,1,1,WannaCry
BENIGN_01067,1638.56,3.3395,5,1,0,0,0,0,0,0.11,3.0488,0,0.05,125.22,0,0,Benign
MALWARE_01414,905.92,7.9402,9,0,4,2,0,0,1,42.9,7.9047,13,0.8403,31.05,1,1,WannaCry
MALWARE_00999,1559.16,7.99,2,1,5,1,0,1,1,31.03,7.9652,14,0.8264,84.61,2,1,LockBit
MALWARE_00239,236.31,7.6359,7,0,9,0,28,1,0,28.95,7.6407,23,0.8744,64.19,1,1,WannaCry
MALWARE_01501,646.27,7.9373,5,0,5,0,0,1,1,55.97,7.4868,17,0.8884,75.15,3,1,Maze
BENIGN_01569,811.41,5.8834,4,1,3,0,56,0,0,0.21,3.8097,0,0.25,94.91,0,0,Benign
BENIGN_02428,1778.08,5.1078,5,0,0,0,0,0,0,0.18,3.7597,0,0.0627,125.18,0,0,Benign
MALWARE_01247,631.37,7.9504,7,0,4,2,0,1,1,37.44,7.7327,14,0.8451,54.26,3,1,WannaCry
MALWARE_02140,295.77,7.9005,9,0,5,0,0,1,1,30.09,7.6619,23,0.7883,65.16,3,1,Cerber
BENIGN_01688,1158.31,5.3927,4,1,1,0,0,0,0,0.41,4.8031,0,0.225,100.77,0,0,Benign
BENIGN_00852,2870.17,4.6571,3,1,0,0,56,0,0,0.08,4.2202,0,0.1705,64.04,0,0,Benign
MALWARE_01047,179.65,7.99,7,0,6,1,0,1,1,16.41,7.9382,22,0.9785,80.94,1,1,WannaCry
BENIGN_00896,2473.38,4.444,5,1,0,0,56,0,0,0.01,4.5251,0,0.1449,116.07,0,0,Benign
MALWARE_02093,409.61,7.4405,2,0,4,0,0,1,1,15.99,7.4289,18,0.9055,47.27,2,1,Ryuk
BENIGN_00336,1391.26,5.56,3,1,0,0,84,0,0,0.11,4.3458,0,0.1738,114.91,0,0,Benign
MALWARE_00340,440.52,7.4465,7,0,3,0,0,1,1,30.56,7.8,20,0.9122,44.4,1,1,WannaCry
MALWARE_00588,682.71,7.3031,5,0,5,0,0,1,1,64.86,7.5356,20,0.8934,34.67,1,1,Cerber
BENIGN_01349,2123.22,5.5161,4,1,0,1,84,0,0,0.38,3.8278,0,0.1735,136.33,0,0,Benign
BENIGN_01016,1873.67,4.7278,4,1,0,0,112,0,0,0.12,5.1653,0,0.05,97.94,0,0,Benign
MALWARE_00317,504.52,7.0677,5,0,3,0,0,1,1,34.6,7.6736,21,0.7343,30.43,1,1,WannaCry
BENIGN_01632,1068.81,4.1871,4,1,1,0,56,0,0,0.02,3.8345,0,0.1304,64.9,0,0,Benign
BENIGN_02490,699.45,5.1371,4,1,0,0,84,0,0,0.27,3.685,0,0.1076,68.01,0,0,Benign
MALWARE_01231,619.51,7.57,7,0,2,0,28,1,1,32.26,7.5528,13,1.0,56.23,2,1,WannaCry
MALWARE_00752,550.91,7.2048,7,0,1,2,0,1,1,64.02,7.6972,18,0.8813,17.86,1,1,Cerber
MALWARE_02135,1102.96,7.433,2,0,3,1,28,1,1,17.5,7.3664,18,0.8375,8.0,1,1,WannaCry
BENIGN_02071,1435.95,3.92,5,0,0,0,56,0,0,0.01,4.3632,0,0.1731,249.37,0,0,Benign
MALWARE_01953,860.68,7.3503,5,0,3,1,0,1,1,49.5,7.7558,19,0.851,46.85,2,1,Maze
MALWARE_02383,631.21,7.6902,9,0,1,1,28,1,1,46.42,7.6601,24,0.8257,8.0,1,1,WannaCry
BENIGN_01636,1037.67,4.3605,5,1,1,0,56,0,0,0.02,3.7563,0,0.1709,99.27,0,0,Benign
BENIGN_02480,1559.45,4.8856,5,1,1,0,0,0,0,0.28,2.8181,0,0.2168,141.76,0,0,Benign
BENIGN_02266,1841.15,5.8705,5,1,0,0,84,0,0,0.07,4.7217,0,0.05,65.57,0,0,Benign
MALWARE_00460,453.82,7.5176,7,0,6,1,0,1,1,46.42,7.9121,17,0.9391,61.29,1,1,Maze
MALWARE_02232,418.47,7.3537,5,0,6,0,0,1,1,38.77,7.6776,19,0.7087,16.62,3,1,Maze
MALWARE_00560,524.39,7.518,7,0,8,1,0,1,1,51.92,7.99,16,0.8118,8.0,1,1,Ryuk
BENIGN_02142,195.59,5.1722,6,1,0,0,84,0,0,0.04,3.4618,0,0.1715,84.38,0,0,Benign
MALWARE_00619,575.55,7.8432,7,0,1,0,0,1,1,38.05,7.99,20,0.8797,79.34,4,1,WannaCry
MALWARE_02226,791.19,7.4497,9,0,6,1,0,1,0,37.87,7.8395,17,0.7104,43.05,3,1,Cerber
MALWARE_01546,468.87,7.49,5,0,3,1,0,1,0,27.34,7.8146,20,0.8665,34.76,1,1,Ryuk
MALWARE_00857,399.84,7.4784,9,0,11,1,0,1,1,46.15,7.5012,18,0.4919,55.03,2,1,Ryuk
MALWARE_00245,1187.07,7.2411,2,0,4,0,0,0,0,59.52,7.7299,23,0.7973,27.5,1,1,WannaCry
MALWARE_01007,570.97,7.1005,7,0,5,1,0,1,1,54.41,7.6775,16,0.6446,50.19,2,1,Cerber
BENIGN_01680,1371.85,4.5983,4,1,0,0,112,0,0,0.23,4.2132,0,0.1602,54.41,0,0,Benign
MALWARE_01750,773.77,7.6723,2,0,6,0,28,1,1,41.1,7.6674,18,0.9761,63.48,1,1,REvil
MALWARE_00648,481.52,7.3452,2,0,4,0,56,1,1,29.5,7.9411,21,0.6197,53.51,2,1,REvil
BENIGN_02295,893.43,4.8448,5,1,0,0,56,0,0,0.23,4.1495,0,0.1415,58.52,0,0,Benign
BENIGN_00581,835.59,4.4783,5,1,1,0,84,0,0,0.1,5.0474,0,0.1551,50.91,0,0,Benign
BENIGN_01471,1088.46,3.9663,4,0,0,0,112,0,0,0.07,3.467,0,0.1106,120.89,0,0,Benign
MALWARE_01571,272.86,7.1726,9,0,4,1,0,1,1,47.72,7.582,22,0.908,79.97,2,1,Cerber
MALWARE_00844,665.08,7.7619,2,0,6,1,56,1,1,47.8,7.9218,18,0.8426,37.44,1,1,REvil
MALWARE_02084,633.58,7.963,7,0,3,0,56,1,1,31.84,7.6078,11,1.0,58.98,1,1,Maze
MALWARE_01173,415.13,7.8353,7,0,4,0,0,0,1,49.76,7.6012,21,1.0,61.34,2,1,WannaCry
BENIGN_00560,3498.74,5.9258,5,1,0,0,84,0,0,0.03,4.0631,0,0.2298,179.09,0,0,Benign
MALWARE_00350,989.26,7.1421,5,0,2,1,0,1,1,53.03,7.5798,15,0.7712,44.45,1,1,WannaCry
BENIGN_00513,1582.33,2.9488,5,1,0,0,56,0,0,0.2,3.9901,0,0.1338,105.4,0,0,Benign
BENIGN_01082,1493.83,4.4842,4,0,0,0,0,0,0,0.04,4.1322,0,0.1927,102.5,0,0,Benign
BENIGN_01665,2632.73,5.6009,4,0,0,0,112,0,0,0.02,4.4071,0,0.1729,28.99,0,0,Benign
BENIGN_01013,519.57,4.9078,3,1,0,0,0,0,0,0.25,4.0751,0,0.2584,94.03,0,0,Benign
BENIGN_01932,1617.98,6.2119,4,1,0,0,56,0,0,0.02,4.1609,0,0.1569,101.06,0,0,Benign
BENIGN_01151,1786.71,4.7055,3,1,2,0,0,0,0,0.49,5.0281,0,0.1947,161.35,0,0,Benign
MALWARE_00339,436.07,7.9797,5,0,5,0,0,1,1,50.78,7.6111,13,0.9908,73.96,1,1,Cerber
BENIGN_00117,58.07,4.2828,5,1,0,0,0,0,0,0.21,4.0719,0,0.2693,127.43,1,0,Benign
BENIGN_00741,3048.69,4.9087,3,1,1,0,0,0,0,0.09,3.5589,0,0.1776,100.79,0,0,Benign
MALWARE_02307,1045.5,7.3725,5,0,6,1,0,1,1,76.8,7.99,21,0.7719,53.63,1,1,Cerber
MALWARE_01176,739.19,7.4281,7,0,4,0,0,1,1,50.71,7.6084,11,0.9269,19.37,1,1,REvil
BENIGN_00831,1647.97,6.7213,6,0,0,0,56,0,0,0.02,3.8709,0,0.1323,194.84,0,0,Benign
BENIGN_00120,1360.55,4.363,5,1,0,0,112,0,0,0.64,4.4351,0,0.0705,118.45,0,0,Benign
MALWARE_02354,330.88,7.8454,7,0,6,0,0,1,1,56.47,7.5353,23,0.8055,35.96,2,1,WannaCry
MALWARE_02239,578.27,7.99,2,1,2,0,0,1,1,46.79,7.8342,15,0.8143,50.0,4,1,LockBit
BENIGN_00636,2111.37,4.1714,4,1,1,0,56,0,0,0.37,5.0991,0,0.18,165.06,0,0,Benign
MALWARE_01966,854.92,7.9183,2,0,6,0,0,0,1,19.65,7.8656,15,0.671,28.98,3,1,Maze
MALWARE_01865,10.0,7.5349,9,0,5,1,0,1,1,44.94,7.7052,11,1.0,73.55,2,1,REvil
MALWARE_01643,491.48,7.6828,9,0,1,0,0,1,1,31.73,7.4597,14,0.7682,76.61,2,1,LockBit
BENIGN_00992,287.58,2.8938,5,1,1,0,0,0,0,1.05,3.5392,0,0.1681,184.9,0,0,Benign
BENIGN_00877,1944.36,6.3888,4,1,1,0,0,0,0,0.08,4.3449,0,0.1419,152.17,0,0,Benign
BENIGN_00005,2118.96,4.3695,4,1,0,0,84,0,0,0.87,3.7938,0,0.1989,171.55,0,0,Benign
MALWARE_00552,1038.66,7.5654,7,0,5,1,0,1,1,76.92,7.7095,23,0.8364,62.52,3,1,Cerber
MALWARE_00625,1038.18,7.99,2,0,6,0,0,1,1,39.02,7.7694,16,0.7709,54.85,1,1,LockBit
MALWARE_00161,632.27,7.3704,9,0,9,0,28,1,1,12.51,7.5394,18,0.8577,45.92,1,1,Maze
BENIGN_02492,794.98,4.3493,5,1,0,0,0,0,0,0.41,3.467,0,0.157,134.94,0,0,Benign
MALWARE_01355,645.46,6.9574,5,0,2,2,0,1,1,29.45,7.5857,23,0.8165,65.06,2,1,Maze
BENIGN_01716,1397.5,5.344,4,1,0,0,0,0,0,0.04,5.6555,0,0.1771,70.47,0,0,Benign
BENIGN_01149,20.0,4.238,4,0,1,0,84,0,0,0.11,4.0925,0,0.1424,145.49,0,0,Benign
MALWARE_00762,733.98,7.66,2,0,3,1,0,0,1,21.94,7.296,19,1.0,13.05,1,1,Ryuk
BENIGN_00575,506.26,4.5401,5,1,1,0,56,0,0,0.24,4.591,0,0.1432,138.85,0,0,Benign
MALWARE_01270,655.71,7.6702,9,0,5,0,0,1,1,41.72,7.6697,19,0.7623,43.76,2,1,REvil
MALWARE_01237,578.91,7.4324,9,0,2,2,0,1,1,32.21,7.8683,19,0.7256,43.6,2,1,REvil
MALWARE_01647,1002.4,7.99,5,0,1,0,0,1,1,38.57,7.7125,23,1.0,58.4,1,1,Cerber
BENIGN_00854,1795.94,4.4708,5,1,0,0,56,0,0,0.18,3.7714,0,0.0926,159.79,0,0,Benign
BENIGN_01983,1565.59,5.559,4,1,0,0,56,0,0,0.03,3.4645,0,0.2876,190.18,0,0,Benign
MALWARE_00275,439.97,7.9447,9,0,3,0,28,1,1,30.22,7.6979,18,0.8374,56.23,1,1,Ryuk
BENIGN_01167,566.54,4.6865,4,1,0,0,84,0,0,0.26,3.0962,0,0.05,122.76,0,0,Benign
BENIGN_00972,3069.3,4.2252,5,1,0,0,84,0,0,0.34,4.6701,0,0.15,110.51,0,0,Benign
MALWARE_00202,760.52,7.6871,7,0,7,1,0,1,1,49.27,7.9392,18,1.0,22.52,1,1,LockBit
MALWARE_01996,509.27,7.1238,5,0,3,1,0,1,0,66.21,7.5121,17,0.7859,37.52,1,1,Ryuk
MALWARE_01348,622.3,7.6159,5,0,9,0,0,1,1,63.64,7.6126,15,0.7807,51.36,1,1,WannaCry
BENIGN_02369,2163.07,4.3947,5,1,1,0,56,0,0,0.09,3.8281,0,0.2068,235.65,0,0,Benign
MALWARE_01616,473.83,7.1763,9,1,7,0,0,1,1,46.4,7.487,23,0.699,23.74,1,1,REvil
MALWARE_01632,665.51,7.8415,7,0,1,0,28,0,1,28.73,7.83,13,0.7765,83.05,1,1,Maze
MALWARE_00451,658.66,7.7187,5,0,4,0,0,1,0,52.39,7.8406,16,1.0,26.58,1,1,Maze
BENIGN_00525,477.32,4.0837,6,1,0,0,0,0,0,0.16,4.3352,0,0.2763,55.16,0,0,Benign
BENIGN_02456,371.89,6.1311,4,1,1,0,112,0,0,0.3,4.4433,0,0.1115,157.94,0,0,Benign
BENIGN_01842,1733.71,5.6619,4,1,0,0,56,0,0,0.15,4.9292,0,0.1835,126.17,0,0,Benign
BENIGN_00538,20.0,4.7303,4,0,0,0,0,0,0,0.01,5.3279,0,0.1135,184.22,0,0,Benign
MALWARE_00307,237.94,7.2378,2,0,9,0,0,0,1,30.57,7.6553,15,0.8013,55.37,2,1,Cerber
